day,g10t,dryb,rad,rain,relh,sun,tmax,tmin,windrun
2000-11-16,6.8,7.8,344.6,0.3,89.0,3.3,9.1,-1.6,172.0
2000-11-17,5.0,1.5,436.0,0.0,100.0,4.3,7.5,0.0,245.0
2000-11-18,5.4,4.7,200.6,7.4,98.0,0.0,10.7,1.5,295.0
2000-11-19,7.6,8.0,217.1,5.7,93.0,1.3,9.6,4.8,169.0
2000-11-20,5.6,1.6,203.1,0.3,98.0,0.4,4.9,0.6,78.0
2000-11-21,5.7,2.9,186.5,6.4,98.0,0.1,8.5,1.6,317.0
2000-11-22,6.0,8.2,178.7,0.9,74.0,0.9,8.7,3.0,250.0
2000-11-23,5.4,5.4,92.5,6.6,100.0,0.0,7.2,2.8,124.0
2000-11-24,5.5,2.2,273.7,1.7,100.0,0.6,9.7,1.4,205.0
2000-11-25,7.0,9.7,48.3,5.1,91.0,0.0,10.5,2.3,413.0
2000-11-26,6.7,7.8,392.1,0.5,73.0,5.5,10.0,6.3,310.0
2000-11-27,5.7,5.0,120.0,12.4,95.0,0.0,13.2,3.2,271.0
2000-11-28,8.5,13.0,146.2,0.7,92.0,0.0,14.3,5.1,251.0
2000-11-29,8.6,11.3,190.0,0.5,94.0,0.7,13.2,10.1,255.0
2000-11-30,8.0,7.7,160.7,10.4,97.0,0.1,11.2,6.0,275.0
2000-12-01,8.9,11.0,24.7,4.6,96.0,0.0,12.5,7.8,268.0
2000-12-02,8.5,8.8,265.8,0.3,92.0,3.7,11.3,8.3,144.0
2000-12-03,7.0,4.2,357.0,7.2,98.0,5.5,10.0,3.1,274.0
2000-12-04,8.0,10.0,151.0,1.8,97.0,0.8,12.6,4.2,337.0
2000-12-05,8.9,11.8,143.4,3.9,82.0,0.3,12.5,10.0,317.0
2000-12-06,9.0,10.2,130.3,0.1,83.0,0.3,11.6,10.1,189.0
2000-12-07,8.3,7.0,99.1,19.0,99.0,0.0,12.7,6.9,430.0
2000-12-08,9.1,9.6,194.8,0.1,75.0,1.7,11.2,7.0,383.0
2000-12-09,8.0,7.9,263.5,5.1,92.0,2.7,10.4,6.8,321.0
2000-12-10,8.2,8.9,109.4,4.8,92.0,0.2,12.3,8.0,478.0
2000-12-11,8.6,12.1,97.4,4.9,80.0,0.0,13.1,8.1,352.0
2000-12-12,10.0,12.1,39.5,15.6,92.0,0.0,12.5,11.6,569.0
2000-12-13,9.1,8.0,246.0,1.1,100.0,3.0,10.5,7.3,460.0
2000-12-14,7.0,3.3,322.9,0.6,97.0,5.3,7.9,2.7,240.0
2000-12-15,6.0,1.8,366.1,0.0,91.0,6.4,4.9,1.5,142.0
2000-12-16,4.8,-0.2,271.6,0.0,92.0,1.9,4.8,-1.0,69.0
2000-12-17,5.2,2.2,104.0,0.0,96.0,0.1,4.3,-0.3,85.0
2000-12-18,5.0,4.3,192.1,3.8,95.0,0.7,6.9,1.9,225.0
2000-12-19,6.4,6.2,61.9,0.3,100.0,0.0,8.7,4.3,266.0
2000-12-20,7.3,7.9,56.4,0.0,99.0,0.0,8.2,6.3,245.0
2000-12-21,7.0,4.9,55.0,0.0,98.0,0.0,5.4,4.9,223.0
2000-12-22,6.1,4.1,95.4,0.0,100.0,0.0,5.1,2.9,234.0
2000-12-23,6.1,4.2,56.8,6.2,100.0,0.0,5.2,3.3,219.0
2000-12-24,6.2,5.0,29.6,9.0,98.0,0.0,5.3,4.4,347.0
2000-12-25,5.4,2.8,188.2,0.0,76.0,0.0,3.2,2.8,367.0
2000-12-26,3.6,0.1,115.7,0.0,77.0,0.0,0.9,-0.1,306.0
2000-12-27,2.9,0.3,168.7,5.7,89.0,1.3,2.1,0.1,150.0
2000-12-28,2.5,-0.9,259.1,0.0,99.0,5.1,1.1,-3.4,155.0
2000-12-29,2.1,-6.1,442.3,0.0,100.0,5.9,-1.2,-8.2,190.0
2000-12-30,2.0,-3.7,455.4,0.0,92.0,4.9,-0.4,-4.8,142.0
2000-12-31,1.8,-2.8,193.6,13.6,93.0,0.1,8.4,-8.3,324.0
2001-01-01,2.9,7.9,204.6,4.3,94.0,2.2,9.8,-2.8,269.0
2001-01-02,5.5,8.3,97.3,2.0,93.0,0.2,9.9,7.7,340.0
2001-01-03,4.6,1.6,279.8,6.6,96.0,2.4,9.5,1.3,226.0
2001-01-04,6.2,7.9,74.4,9.4,94.0,0.2,8.1,1.6,227.0
2001-01-05,6.0,6.0,93.2,0.1,97.0,0.0,6.2,5.6,123.0
2001-01-06,4.8,1.9,226.3,0.2,100.0,1.9,6.3,1.5,132.0
2001-01-07,3.7,1.8,391.8,0.0,96.0,6.8,6.6,0.9,192.0
2001-01-08,3.0,2.9,327.6,0.0,95.0,4.1,7.1,0.1,122.0
2001-01-09,2.9,-0.3,304.8,0.0,98.0,2.5,7.2,-0.9,161.0
2001-01-10,2.6,3.2,96.4,0.0,90.0,0.0,4.8,-0.9,456.0
2001-01-11,2.9,2.7,271.4,0.0,77.0,1.5,3.8,2.4,474.0
2001-01-12,2.7,3.8,167.9,0.0,70.0,0.4,5.4,1.7,343.0
2001-01-13,2.8,2.3,462.7,0.0,89.0,7.4,5.9,0.6,240.0
2001-01-14,2.2,0.9,482.4,0.0,96.0,7.2,4.8,0.2,325.0
2001-01-15,2.5,1.2,366.3,0.0,87.0,5.0,3.5,0.9,145.0
2001-01-16,1.8,-2.3,539.6,0.0,89.0,4.8,1.9,-4.4,74.0
2001-01-17,1.2,-2.4,442.7,0.0,95.0,3.8,2.2,-3.7,59.0
2001-01-18,1.0,-1.1,384.3,0.0,89.0,4.0,2.5,-2.8,45.0
2001-01-19,0.9,-1.3,94.3,0.5,97.0,0.0,-0.2,-3.5,52.0
2001-01-20,0.9,-1.5,177.3,1.3,94.0,0.0,0.7,-5.0,130.0
2001-01-21,0.9,0.6,58.2,3.3,100.0,0.0,4.2,-2.6,142.0
2001-01-22,1.0,4.2,83.9,5.4,100.0,0.0,8.5,0.7,184.0
2001-01-23,2.1,6.7,85.6,10.6,94.0,0.0,11.0,3.3,424.0
2001-01-24,4.4,5.8,546.8,6.3,83.0,7.6,8.8,5.5,287.0
2001-01-25,4.1,3.9,389.8,0.3,97.0,4.3,7.5,2.8,227.0
2001-01-26,3.2,3.2,397.2,17.7,97.0,4.0,7.8,2.8,225.0
2001-01-27,2.8,2.5,567.9,0.0,86.0,7.0,5.9,0.3,130.0
2001-01-28,2.1,-0.3,579.2,0.1,98.0,6.0,4.7,-2.0,123.0
2001-01-29,1.8,0.6,247.2,0.4,98.0,0.9,3.1,-0.3,76.0
2001-01-30,1.6,2.0,117.8,6.7,100.0,0.0,3.7,-0.7,102.0
2001-01-31,2.9,3.4,84.5,0.9,100.0,0.0,4.0,2.2,75.0
2001-02-01,2.2,-2.6,496.9,5.8,98.0,1.2,3.6,-3.6,217.0
2001-02-02,2.3,-1.2,207.2,5.4,99.0,0.0,7.6,-3.2,146.0
2001-02-03,4.1,7.6,386.0,8.7,94.0,3.3,9.0,4.3,248.0
2001-02-04,4.2,4.4,106.5,16.8,98.0,0.0,9.5,3.1,242.0
2001-02-05,5.5,6.7,216.8,6.3,93.0,0.2,10.5,4.4,346.0
2001-02-06,6.4,8.7,422.1,3.5,80.0,3.1,11.7,6.7,380.0
2001-02-07,5.8,7.9,480.9,16.5,89.0,4.2,11.2,6.6,231.0
2001-02-08,5.9,3.8,181.7,1.2,95.0,0.0,4.2,3.8,251.0
2001-02-09,3.5,0.3,719.2,0.0,87.0,6.4,6.2,-0.5,99.0
2001-02-10,3.3,5.3,170.5,1.7,80.0,0.0,11.4,-0.5,357.0
2001-02-11,6.4,11.2,126.1,1.9,91.0,0.0,12.3,5.4,433.0
2001-02-12,7.5,10.2,54.9,29.7,97.0,0.0,10.3,10.0,278.0
2001-02-13,4.5,3.5,883.0,0.1,86.0,8.1,8.4,0.6,70.0
2001-02-14,3.6,3.3,887.7,0.0,81.0,8.3,9.4,0.0,109.0
2001-02-15,4.1,1.3,730.9,0.1,100.0,6.0,9.8,1.2,96.0
2001-02-16,3.9,5.0,436.8,0.1,98.0,2.9,7.7,0.8,161.0
2001-02-17,3.2,1.9,901.5,0.0,93.0,7.0,6.9,-0.5,99.0
2001-02-18,3.1,-0.1,699.5,0.0,96.0,3.6,6.9,-1.3,111.0
2001-02-19,3.7,-0.9,546.2,0.0,99.0,2.1,5.6,-1.5,128.0
2001-02-20,3.3,0.9,766.7,0.0,100.0,4.7,7.7,-0.6,200.0
2001-02-21,4.8,7.7,402.0,0.0,90.0,0.3,10.4,1.3,242.0
2001-02-22,5.5,6.5,302.6,0.1,94.0,0.8,8.7,4.6,300.0
2001-02-23,4.9,4.9,726.1,0.5,67.0,4.9,5.8,2.9,353.0
2001-02-24,3.9,1.4,995.3,1.0,78.0,9.2,4.0,0.0,213.0
2001-02-25,3.2,-0.7,1149.9,0.0,97.0,9.7,3.8,-3.3,185.0
2001-02-26,2.8,2.2,569.2,5.7,82.0,2.5,6.3,-0.6,229.0
2001-02-27,3.2,3.1,534.0,0.8,97.0,1.7,4.7,0.8,219.0
2001-02-28,3.7,2.2,272.3,4.5,95.0,0.0,3.5,0.7,357.0
2001-03-01,3.1,-0.1,496.9,0.3,100.0,1.2,3.6,-0.1,217.0
2001-03-02,2.3,-1.2,463.6,0.5,99.0,1.1,1.9,-3.2,260.0
2001-03-03,2.1,-0.1,849.6,0.0,84.0,5.3,2.4,-2.8,303.0
2001-03-04,2.0,-0.6,840.7,0.0,97.0,3.4,3.8,-1.8,114.0
2001-03-05,1.9,1.0,1211.9,0.0,78.0,6.9,6.6,-4.6,203.0
2001-03-06,2.1,2.8,1065.1,9.5,91.0,5.7,11.5,0.1,323.0
2001-03-07,5.5,11.5,669.6,1.4,89.0,2.4,14.1,3.9,162.0
2001-03-08,6.2,7.6,217.6,5.3,97.0,0.0,9.7,6.4,143.0
2001-03-09,6.4,9.2,658.6,1.9,95.0,1.5,12.2,6.2,253.0
2001-03-10,7.5,10.1,556.4,0.3,97.0,1.8,13.8,8.2,276.0
2001-03-11,7.6,10.1,399.0,8.2,97.0,0.1,13.9,8.3,209.0
2001-03-12,6.4,6.2,1002.7,4.1,82.0,5.5,10.2,2.4,261.0
2001-03-13,6.5,5.2,639.8,0.1,92.0,3.5,8.8,3.1,218.0
2001-03-14,5.0,6.8,979.6,0.0,80.0,5.4,10.5,1.6,100.0
2001-03-15,6.2,4.9,690.6,2.1,98.0,1.3,9.1,3.3,116.0
2001-03-16,7.1,6.2,162.5,13.1,98.0,0.0,6.3,4.9,424.0
2001-03-17,5.5,1.6,159.2,7.7,94.0,0.0,2.6,1.5,291.0
2001-03-18,4.4,1.5,454.7,0.8,98.0,0.2,4.5,0.8,280.0
2001-03-19,4.0,2.2,1033.7,0.0,77.0,5.7,5.0,-0.5,214.0
2001-03-20,4.1,2.6,369.3,8.5,72.0,0.0,3.5,0.7,532.0
2001-03-21,3.5,1.1,202.2,2.3,100.0,0.0,5.2,0.8,189.0
2001-03-22,4.5,5.2,610.2,8.0,100.0,1.5,12.7,1.3,111.0
2001-03-23,6.9,8.4,483.4,1.6,100.0,0.0,10.4,5.2,120.0
2001-03-24,7.4,5.9,287.6,0.8,97.0,0.0,7.6,6.0,287.0
2001-03-25,6.5,4.2,246.5,0.0,88.0,0.0,5.0,3.6,224.0
2001-03-26,5.4,2.9,408.6,0.0,88.0,0.0,5.1,2.2,255.0
2001-03-27,5.3,5.1,350.1,11.3,90.0,0.0,7.5,2.4,260.0
2001-03-28,6.0,6.2,623.4,2.9,94.0,1.5,10.0,5.2,161.0
2001-03-29,6.2,5.9,851.3,0.4,92.0,2.2,10.6,4.3,246.0
2001-03-30,6.3,7.2,1399.5,0.3,80.0,9.1,11.7,4.4,244.0
2001-03-31,7.3,10.6,1009.0,0.0,90.0,3.1,14.9,6.0,288.0
2001-04-01,8.3,10.5,1309.2,0.0,86.0,6.7,15.6,6.9,175.0
2001-04-02,9.0,14.1,1186.4,2.2,79.0,5.0,18.6,7.3,233.0
2001-04-03,9.4,8.7,1232.6,8.0,85.0,5.2,11.8,5.7,361.0
2001-04-04,9.0,5.4,1011.7,2.1,84.0,4.4,10.2,5.4,315.0
2001-04-05,7.4,6.9,426.7,7.6,87.0,0.1,11.0,2.7,389.0
2001-04-06,8.0,9.9,569.8,2.6,91.0,0.4,12.3,6.2,310.0
2001-04-07,7.4,7.8,1123.8,2.0,93.0,6.3,10.9,2.9,317.0
2001-04-08,7.4,7.0,1396.1,12.0,85.0,5.8,10.6,2.8,195.0
2001-04-09,8.5,10.0,1388.8,0.3,95.0,6.6,15.9,5.5,346.0
2001-04-10,9.4,8.7,1011.0,0.2,93.0,4.4,11.1,7.4,380.0
2001-04-11,8.4,7.3,952.6,0.0,88.0,3.1,10.5,5.5,163.0
2001-04-12,8.6,8.3,1229.3,0.0,85.0,2.9,12.3,5.0,216.0
2001-04-13,8.6,5.4,1764.2,0.0,69.0,9.7,8.7,3.5,148.0
2001-04-14,8.0,5.1,378.1,7.2,80.0,0.0,10.7,2.0,310.0
2001-04-15,8.7,8.8,816.4,2.5,80.0,2.5,11.2,5.2,245.0
2001-04-16,8.4,6.8,1081.5,0.0,77.0,3.2,8.3,4.5,200.0
2001-04-17,7.4,6.9,1439.4,1.4,75.0,5.6,9.5,0.2,368.0
2001-04-18,7.5,3.6,1280.3,0.4,76.0,5.7,6.7,1.6,229.0
2001-04-19,6.5,4.8,1686.1,3.1,71.0,8.7,8.7,-0.3,305.0
2001-04-20,6.6,5.1,959.6,0.3,76.0,2.8,8.2,1.0,313.0
2001-04-21,6.5,5.3,1526.4,0.0,94.0,5.8,9.2,1.4,102.0
2001-04-22,7.4,7.5,1403.8,7.4,75.0,3.6,10.8,3.0,218.0
2001-04-23,8.0,6.4,1068.3,2.9,94.0,5.0,12.0,5.6,116.0
2001-04-24,7.7,7.4,522.4,4.0,99.0,1.5,11.0,2.9,196.0
2001-04-25,7.6,10.2,1120.7,2.6,83.0,3.2,10.4,4.9,209.0
2001-04-26,8.5,8.9,1195.9,2.5,89.0,3.6,13.2,4.3,163.0
2001-04-27,8.9,7.4,1336.5,4.0,99.0,2.1,13.9,4.4,216.0
2001-04-28,10.0,10.4,1751.4,7.8,74.0,9.1,13.7,7.6,272.0
2001-04-29,9.0,7.6,1330.6,0.6,89.0,3.3,11.5,4.0,150.0
2001-04-30,9.7,9.3,1794.7,0.0,72.0,6.9,12.4,5.0,292.0
2001-05-01,9.5,7.8,674.7,0.3,75.0,0.0,11.1,5.3,253.0
2001-05-02,9.0,8.6,739.0,1.1,80.0,1.5,13.9,5.8,225.0
2001-05-03,8.9,10.4,1187.6,0.0,62.0,2.3,14.9,6.6,280.0
2001-05-04,9.5,8.7,1624.5,0.0,65.0,7.3,11.2,3.6,214.0
2001-05-05,9.0,8.5,1893.9,0.0,70.0,11.6,12.1,2.3,296.0
2001-05-06,8.9,7.7,1312.4,0.0,73.0,3.6,10.5,3.3,347.0
2001-05-07,9.1,9.4,1750.6,0.0,78.0,6.7,13.9,4.7,219.0
2001-05-08,9.6,10.5,2637.7,0.0,53.0,12.8,15.6,2.8,181.0
2001-05-09,10.4,7.8,1101.9,13.5,86.0,1.1,16.8,3.9,218.0
2001-05-10,11.4,13.2,2138.4,0.0,92.0,8.5,22.3,7.9,186.0
2001-05-11,13.4,18.0,2585.0,0.0,75.0,12.8,24.8,11.2,189.0
2001-05-12,13.7,18.0,2767.4,0.0,58.0,13.7,22.6,9.6,216.0
2001-05-13,14.2,16.1,1997.7,1.6,75.0,9.2,23.7,9.3,191.0
2001-05-14,14.8,12.2,458.8,0.0,98.0,0.0,13.7,11.3,113.0
2001-05-15,13.8,10.9,1575.7,19.0,90.0,4.8,17.2,9.6,134.0
2001-05-16,14.0,11.8,1282.4,7.5,93.0,3.9,17.1,10.1,265.0
2001-05-17,12.8,5.1,544.4,7.1,92.0,0.0,10.0,4.8,347.0
2001-05-18,11.4,10.0,1501.7,0.0,81.0,3.9,14.1,5.1,178.0
2001-05-19,12.6,12.9,1212.6,0.0,78.0,0.4,14.9,8.4,67.0
2001-05-20,13.4,13.4,1379.7,0.0,84.0,1.4,17.1,10.1,94.0
2001-05-21,13.2,14.1,2747.5,0.0,67.0,13.7,16.8,5.6,217.0
2001-05-22,13.5,14.8,2724.3,0.0,76.0,13.4,18.1,6.9,180.0
2001-05-23,14.0,16.7,2845.6,0.0,75.0,13.7,21.3,6.8,129.0
2001-05-24,15.1,15.2,2729.8,0.0,68.0,14.4,20.1,8.7,192.0
2001-05-25,15.0,10.6,2336.9,0.0,84.0,8.7,18.9,8.3,102.0
2001-05-26,16.0,17.0,2246.8,0.0,72.0,9.2,22.2,9.9,183.0
2001-05-27,16.5,14.6,1196.2,0.0,87.0,0.3,19.5,13.5,250.0
2001-05-28,17.0,17.6,1819.2,0.0,87.0,6.7,23.3,14.6,320.0
2001-05-29,16.5,16.0,2786.5,0.0,73.0,14.5,23.4,10.9,145.0
2001-05-30,17.4,17.1,2820.2,0.0,66.0,13.7,21.1,11.9,204.0
2001-05-31,16.9,14.0,1823.5,0.0,65.0,9.4,16.4,10.2,202.0
2001-06-01,15.6,13.9,1256.3,0.1,78.0,1.9,16.2,8.8,288.0
2001-06-02,15.5,12.9,1663.5,0.8,80.0,5.7,13.2,8.7,239.0
2001-06-03,13.9,9.0,2612.8,0.0,99.0,14.7,14.2,4.8,175.0
2001-06-04,14.9,14.1,1838.9,0.0,71.0,7.4,18.4,7.9,129.0
2001-06-05,15.6,15.6,2068.7,0.0,68.0,8.0,20.0,8.7,132.0
2001-06-06,15.6,14.6,1458.9,0.0,82.0,1.5,17.8,9.8,325.0
2001-06-07,14.9,12.3,2241.7,0.0,56.0,13.7,15.9,7.5,192.0
2001-06-08,14.3,10.9,2273.2,0.0,63.0,11.6,15.6,4.7,127.0
2001-06-09,14.5,12.9,1738.9,0.2,56.0,5.6,14.8,3.3,146.0
2001-06-10,14.0,9.7,1123.2,4.0,82.0,3.9,12.8,8.2,163.0
2001-06-11,13.5,12.6,1892.1,0.0,64.0,5.4,15.7,4.7,141.0
2001-06-12,15.0,14.5,2082.1,0.0,57.0,4.8,17.2,10.2,66.0
2001-06-13,15.8,16.2,1991.0,0.0,63.0,5.9,20.5,11.0,108.0
2001-06-14,16.0,16.7,2084.6,2.3,67.0,7.7,20.6,8.5,132.0
2001-06-15,16.1,15.5,1568.9,11.8,87.0,4.4,18.4,12.5,141.0
2001-06-16,16.3,13.5,929.6,6.9,98.0,0.6,16.2,12.7,195.0
2001-06-17,15.0,11.0,552.1,0.1,91.0,0.5,13.4,11.0,193.0
2001-06-18,14.4,12.9,2142.6,0.0,96.0,7.4,16.9,7.1,89.0
2001-06-19,16.0,16.6,2483.0,0.0,64.0,10.7,20.7,10.3,172.0
2001-06-20,16.1,17.5,2210.7,0.0,48.0,7.9,21.6,10.3,195.0
2001-06-21,16.5,14.5,2721.5,0.0,66.0,14.8,19.1,9.9,158.0
2001-06-22,16.3,15.2,2457.7,0.0,66.0,11.0,18.9,7.6,159.0
2001-06-23,16.8,14.9,2431.3,0.0,75.0,9.2,20.9,10.2,125.0
2001-06-24,17.4,19.4,2671.3,0.0,73.0,10.7,25.0,9.9,72.0
2001-06-25,18.9,22.0,2811.1,0.0,63.0,13.8,26.3,12.3,204.0
2001-06-26,19.1,23.7,2658.9,0.4,71.0,12.9,26.8,14.2,220.0
2001-06-27,18.9,19.5,2074.4,0.0,72.0,10.9,22.8,15.5,231.0
2001-06-28,18.1,17.2,1837.5,0.0,81.0,7.0,22.3,12.5,200.0
2001-06-29,18.3,18.9,1158.4,0.4,86.0,1.3,20.0,13.9,199.0
2001-06-30,18.0,18.0,1939.5,0.8,94.0,9.5,21.1,14.2,237.0
2001-07-01,17.5,17.6,1530.2,0.1,94.0,4.8,23.6,12.8,83.0
2001-07-02,19.6,23.2,1453.4,0.0,75.0,3.8,25.1,17.1,93.0
2001-07-03,19.6,21.2,2620.3,0.0,70.0,12.2,25.8,15.8,219.0
2001-07-04,20.2,23.9,2792.9,0.0,60.0,13.9,26.7,16.2,206.0
2001-07-05,20.0,22.0,2064.0,0.0,70.0,3.8,28.3,15.6,136.0
2001-07-06,20.0,19.0,1257.0,0.0,89.0,2.8,24.6,17.2,92.0
2001-07-07,19.8,17.1,471.9,2.3,93.0,0.0,18.5,15.9,124.0
2001-07-08,18.6,15.9,611.5,0.7,97.0,0.6,18.7,15.9,132.0
2001-07-09,17.8,16.7,1613.9,6.2,65.0,4.0,19.3,11.1,196.0
2001-07-10,17.8,16.4,1269.6,4.2,91.0,3.8,18.3,14.9,341.0
2001-07-11,16.2,15.5,1648.7,0.0,59.0,6.5,18.1,12.4,354.0
2001-07-12,16.0,16.0,2134.3,0.5,69.0,10.4,19.4,10.1,272.0
2001-07-13,15.9,14.8,1836.9,4.2,80.0,5.7,19.4,10.1,134.0
2001-07-14,16.2,12.0,1738.5,6.3,82.0,5.8,16.7,10.8,115.0
2001-07-15,16.0,14.6,1927.7,0.0,62.0,9.6,17.3,7.9,79.0
2001-07-16,16.1,17.1,1538.4,0.0,65.0,6.9,19.5,7.1,94.0
2001-07-17,16.1,18.6,1032.7,21.6,58.0,3.1,19.7,8.6,224.0
2001-07-18,16.2,15.1,1437.1,7.7,83.0,1.4,18.7,13.0,237.0
2001-07-19,15.9,12.5,735.4,0.0,95.0,0.4,15.9,12.1,216.0
2001-07-20,15.8,15.5,1930.4,2.3,69.0,7.6,19.6,9.4,176.0
2001-07-21,17.0,16.5,1392.7,0.0,78.0,3.6,19.9,11.4,194.0
2001-07-22,17.0,17.0,930.9,0.0,80.0,0.4,19.8,13.9,84.0
2001-07-23,17.8,19.5,2117.8,0.0,67.0,10.9,23.2,12.2,100.0
2001-07-24,17.6,17.0,2427.2,0.0,58.0,10.6,21.2,11.2,81.0
2001-07-25,18.0,18.3,2233.1,0.0,77.0,7.1,24.8,11.5,112.0
2001-07-26,18.2,19.7,2558.4,0.0,69.0,12.7,26.0,10.6,64.0
2001-07-27,19.8,23.4,2342.2,0.0,63.0,10.9,27.0,13.7,64.0
2001-07-28,20.0,24.5,2318.1,0.0,64.0,10.1,28.3,13.9,75.0
2001-07-29,21.0,24.5,2192.7,0.0,70.0,8.3,29.3,19.9,161.0
2001-07-30,20.6,21.4,2228.8,0.0,79.0,11.1,26.4,15.6,134.0
2001-07-31,20.6,20.1,1668.4,0.0,75.0,7.0,23.8,15.4,158.0
2001-08-01,19.6,19.1,2485.1,0.0,67.0,12.2,24.1,12.4,168.0
2001-08-02,18.8,17.2,518.6,18.7,86.0,0.0,19.8,11.7,139.0
2001-08-03,18.4,17.1,1748.3,0.5,95.0,6.8,21.9,13.7,179.0
2001-08-04,17.6,16.6,1670.5,1.5,70.0,6.7,20.4,10.0,171.0
2001-08-05,17.6,15.6,2207.0,0.9,78.0,12.0,21.4,11.5,148.0
2001-08-06,18.1,16.3,957.1,11.9,96.0,2.3,22.9,16.2,224.0
2001-08-07,17.8,16.0,992.3,1.6,85.0,2.5,19.4,13.0,221.0
2001-08-08,17.6,16.3,1955.2,0.2,80.0,9.6,18.6,13.0,156.0
2001-08-09,17.4,15.9,428.6,27.7,84.0,0.0,16.1,11.8,142.0
2001-08-10,15.4,14.2,2185.1,0.0,76.0,11.1,20.1,11.4,154.0
2001-08-11,16.4,15.5,1303.0,4.8,78.0,3.4,20.2,9.3,248.0
2001-08-12,16.9,15.8,388.8,2.7,97.0,0.0,18.6,14.9,219.0
2001-08-13,17.3,18.6,1149.1,0.0,88.0,5.2,23.9,15.6,87.0
2001-08-14,18.2,18.5,2122.7,0.0,82.0,9.8,25.2,16.3,92.0
2001-08-15,19.0,24.4,1816.4,0.1,73.0,9.0,28.5,16.0,181.0
2001-08-16,18.9,17.7,1597.2,0.1,87.0,8.5,23.4,15.8,159.0
2001-08-17,17.4,16.2,1768.2,0.0,77.0,9.0,21.4,10.3,113.0
2001-08-18,17.7,18.8,1022.5,6.7,86.0,0.8,23.0,12.5,165.0
2001-08-19,17.9,17.0,1288.8,4.2,96.0,4.8,21.1,14.9,177.0
2001-08-20,17.7,18.1,1779.9,0.0,74.0,10.7,20.2,13.1,93.0
2001-08-21,16.7,17.1,1988.1,0.0,71.0,11.5,23.2,9.3,128.0
2001-08-22,18.0,20.1,1866.8,0.0,76.0,11.0,24.3,11.8,51.0
2001-08-23,18.3,20.0,900.5,1.4,74.0,0.2,22.9,14.1,59.0
2001-08-24,19.2,22.0,1978.0,0.0,77.0,10.6,26.9,16.9,90.0
2001-08-25,18.6,20.8,1727.6,0.0,79.0,10.4,28.6,11.9,118.0
2001-08-26,19.4,18.0,410.6,0.9,90.0,0.0,19.2,17.2,163.0
2001-08-27,17.9,16.0,2212.5,0.0,65.0,12.2,20.3,11.8,81.0
2001-08-28,16.7,16.8,1685.8,0.0,71.0,9.6,20.8,8.9,47.0
2001-08-29,16.3,16.7,1711.4,0.3,76.0,7.5,21.4,8.0,115.0
2001-08-30,17.3,16.6,537.7,25.9,77.0,0.0,17.7,13.9,1.0
2001-08-31,16.3,14.0,817.4,9.1,87.0,1.8,16.5,11.9,117.0
2001-09-01,15.6,14.5,1596.8,0.0,76.0,8.6,19.1,10.8,160.0
2001-09-02,16.9,16.9,738.1,3.8,94.0,0.6,20.1,14.7,135.0
2001-09-03,16.9,14.9,1194.1,1.7,82.0,4.2,18.8,12.2,201.0
2001-09-04,16.0,12.6,1607.6,0.0,67.0,9.1,16.0,9.8,182.0
2001-09-05,14.9,14.0,806.3,6.5,72.0,1.0,18.1,7.6,177.0
2001-09-06,16.2,13.1,1617.1,0.0,77.0,9.7,17.8,11.0,204.0
2001-09-07,15.8,15.2,1055.9,0.0,76.0,1.8,18.9,10.8,302.0
2001-09-08,16.1,14.0,1532.2,0.0,68.0,7.7,17.2,13.2,277.0
2001-09-09,14.4,11.8,1375.7,0.0,59.0,9.2,14.6,7.5,220.0
2001-09-10,13.9,11.5,1431.3,0.0,69.0,9.2,15.3,7.5,160.0
2001-09-11,14.4,14.0,745.6,0.0,83.0,1.2,17.4,8.9,133.0
2001-09-12,14.8,14.5,727.2,2.0,78.0,1.5,17.0,11.6,264.0
2001-09-13,14.2,13.1,934.4,3.3,76.0,4.4,15.5,9.8,282.0
2001-09-14,13.9,11.4,1587.1,0.0,78.0,9.1,17.4,9.6,234.0
2001-09-15,14.1,13.1,1184.3,0.0,71.0,6.2,16.6,10.1,291.0
2001-09-16,13.2,11.8,1350.8,1.7,68.0,9.4,15.7,8.1,196.0
2001-09-17,13.0,10.0,622.1,3.9,81.0,3.0,12.8,7.4,358.0
2001-09-18,13.4,12.8,123.4,11.9,98.0,0.0,13.5,10.2,370.0
2001-09-19,13.5,12.2,235.1,5.0,96.0,0.0,13.1,11.5,251.0
2001-09-20,13.5,12.2,766.7,1.7,94.0,2.8,16.2,11.4,124.0
2001-09-21,13.4,11.2,789.0,0.1,90.0,2.2,13.8,8.6,41.0
2001-09-22,12.8,10.9,1285.6,0.0,97.0,6.2,15.6,5.5,129.0
2001-09-23,13.0,11.5,372.1,3.0,94.0,0.2,13.8,7.0,205.0
2001-09-24,13.5,12.9,756.9,1.2,89.0,3.5,15.7,11.1,41.0
2001-09-25,13.1,10.4,785.8,0.0,100.0,3.2,15.7,8.1,23.0
2001-09-26,12.7,12.0,602.2,1.5,98.0,0.8,15.9,6.6,90.0
2001-09-27,14.0,15.6,686.8,0.0,92.0,2.6,18.6,12.3,114.0
2001-09-28,14.1,14.9,1161.7,14.2,97.0,7.8,21.9,11.1,148.0
2001-09-29,14.9,15.4,536.5,4.1,97.0,2.4,17.8,14.6,94.0
2001-09-30,14.7,14.5,210.2,8.2,96.0,0.0,16.4,11.4,284.0
